"episode_id","shot_id","formal_path","formal_sha256","width","height","preview_path","preview_sha256","pre_generation_asset_status","candidate_minimum","candidate_file_count","actual_independent_candidate_count","candidate_contract_status","selected_candidate_path","selected_candidate_sha256","rejected_candidate_paths","rejected_candidate_sha256s","action_clarity_qa","character_consistency_qa","hand_object_count_qa","safe_zone_qa","text_logo_watermark_qa","paper_pen_notebook_qa","medical_signal_qa","phone_ratio_qa","visual_risk_note","source_decision_record","source_inventory_path","source_episode_qa_path","layer_separation_status","status"
"HC20260810-002","S01","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/HC20260810-002-v01-S01-firstframe.png","c849d17c006db022a3b15a89897af3e5a301e54b21d30ce3d9e461b63d4b1c6e","1080","1920","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/storyboard_with_copy/HC20260810-002-v01-S01-storyboard-with-copy.png","bdc0420e692d8815c3f0bec52abee712bd1781e8e474bf64c53291848276a869","new","2","4","4","PASS","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/base/HC20260810-002-v01-S01-candidate-c-v02-selected-source.png","447b0327c23ffe5ff6ca9e51b314432f759d77041859075f68b7c1f01ed7a70c","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/_rejected/HC20260810-002-v01-S01-candidate-a-retired-object-drift.png|09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/_rejected/HC20260810-002-v01-S01-candidate-b.png|09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/_rejected/HC20260810-002-v01-S01-candidate-d-v02-rejected-source.png","8a9d85775cf16764d1ee24226111f097138797bf13966e470666e5f478cd8a3b|835fff0e9a7211ce15c8f898ac76e7ea988fafe963834b139943599113710c9b|2a4f2be98d5a50a2e74d56b1033f4b88c7e79f3ce13a2206f8bc7d2fe24cc41c","REVIEW-residual-risk-see-note","PASS-25pct-contact-sheet;fullres-final-review-pending","PASS-25pct-contact-sheet;exact-fullres-final-review-pending","PASS-copy-contained;subject-overlap-final-review-pending","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","REMEDIATED-2026-08-14: same character, meal, placement and utensil type; only pace changes; independent final review pending.","候选C同一人物同一餐盒且左右饭菜位置数量和筷子类型一致并只改变动作节奏；旧A因左右食物餐具漂移淘汰，旧B节奏对照较弱，D版左右物件匹配与动作辨识度不及C","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-002/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-002","S02","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/HC20260810-002-v01-S02-firstframe.png","e6059ff3ef10e7cd9c0e7c062ef7ed792f7575c37552ab42ea0013863b9e8dd4","1080","1920","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/storyboard_with_copy/HC20260810-002-v01-S02-storyboard-with-copy.png","dc6cb76d11e8ffaa2f9f8ff1b971b4ab044b0ea682870af30eddf7c79f5b2561","deterministic-board","1","1","1","PASS","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/base/HC20260810-002-v01-S02-candidate-a.png","c4cf299d3926c7a1cc814291eb2c31c7934ebd7dac25760e796ef4287de9acf0","","","PASS-25pct-contact-sheet","N/A-no-character","N/A-no-locked-hand-object-risk","PASS-copy-contained;subject-overlap-N/A","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-002/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-002","S03","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/HC20260810-002-v01-S03-firstframe.png","333ddb73f1db1e5874491469ea43911994fe92919c83e69a33440eab7f44d4b5","1080","1920","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/storyboard_with_copy/HC20260810-002-v01-S03-storyboard-with-copy.png","b61a878cb6eaa64fba85d498616bf2b64d582ed7c36b2c08842750c1d9679657","new","2","2","2","PASS","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/base/HC20260810-002-v01-S03-candidate-b.png","96e7c8a85705d5dee34c9b6ea0a42457d93bec6ea4750aed43bac39335f760fe","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/_rejected/HC20260810-002-v01-S03-candidate-a.png","9dedeffc27548401809993a876ebd0f8a5fdef3a290ec0d79f54fba85d00e1ba","PASS-25pct-contact-sheet","PASS-25pct-contact-sheet;fullres-final-review-pending","PASS-25pct-contact-sheet;exact-fullres-final-review-pending","PASS-copy-contained;subject-overlap-final-review-pending","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","入选版第一口动作与餐盒关系更清楚","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-002/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-002","S04","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/HC20260810-002-v01-S04-firstframe.png","262f918aa070df29b4ace913fb544b26baa7ce389d03dac8b18ee1055e082e5f","1080","1920","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/storyboard_with_copy/HC20260810-002-v01-S04-storyboard-with-copy.png","a3a18be253cd3bd2932f523a9ef0d5af28fb588f29eed701b7918812949b6966","new","2","3","3","PASS","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/base/HC20260810-002-v01-S04-candidate-a.png","20a5631b7239fd247f5541ceec26c07ec0e3b3a9f7b673c9e6a2e86f1c707760","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/_rejected/HC20260810-002-v01-S04-candidate-b.png|09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/_rejected/HC20260810-002-v01-S04-candidate-c.png","029fadb6ff164bdf1b693a966455f55684131edab3498ef2cc519e85f92ec19d|dea9910de1560da3cf17daaccd9b8dc6c9738304b31a14c22188d24a384ef241","PASS-25pct-contact-sheet","PASS-25pct-contact-sheet;fullres-final-review-pending","PASS-25pct-contact-sheet;exact-fullres-final-review-pending","PASS-copy-contained;subject-overlap-final-review-pending","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","候选B仍触碰餐具且停下不够明确；候选C人物面部与锁定参考偏差较大","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-002/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-002","S05","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/HC20260810-002-v01-S05-firstframe.png","5b0959d59261470776f1fc05c7a232627f380d946e6e17bdce95c442568136f7","1080","1920","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/storyboard_with_copy/HC20260810-002-v01-S05-storyboard-with-copy.png","1ea286e56a37e134e755b6df368dfe68aecb6e631090a1d9062f306caefc31ad","new","2","2","2","PASS","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/base/HC20260810-002-v01-S05-candidate-a.png","f690bdb44972764c62005024c7d1579f78a58f44bf4881c1f2cc0ed2856b845c","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/_rejected/HC20260810-002-v01-S05-candidate-b.png","3a2c259c008f41870ec44a6ee30fc2141a00a9c874a613fa9b20966bd5d33401","PASS-25pct-contact-sheet","PASS-25pct-contact-sheet;fullres-final-review-pending","PASS-25pct-contact-sheet;exact-fullres-final-review-pending","PASS-copy-contained;subject-overlap-final-review-pending","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","入选版侧景明确呈现回到办公位且双手离开键盘","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-002/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-002","S06","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/HC20260810-002-v01-S06-firstframe.png","f21bf18c41201bcaf38a2e54fcf2fe397aa8b5a4f3e983fb6d4ca1d190a26464","1080","1920","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/storyboard_with_copy/HC20260810-002-v01-S06-storyboard-with-copy.png","0863491bcb5e24b45fafada51669fd87ade4ff63a2a98518516dd648035e10ba","new","2","2","2","PASS","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/base/HC20260810-002-v01-S06-candidate-b.png","168f1de1bb96499fb97d1cf5bce6b8a2fcdf3c78d563fee727cefce24ea0ecb8","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/_rejected/HC20260810-002-v01-S06-candidate-a.png","6ee51574d16edc262035f5af6554c450e9182b0c0e51efc5d03e6daa2fe4ef25","PASS-25pct-contact-sheet","PASS-25pct-contact-sheet;fullres-final-review-pending","PASS-25pct-contact-sheet;exact-fullres-final-review-pending","PASS-copy-contained;subject-overlap-final-review-pending","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","入选版双手在腿上且视线与餐盒的停顿关系更明确","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-002/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-002","S07","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/HC20260810-002-v01-S07-firstframe.png","aa06cd2a24c4e2c580eb1c1e4c9808b5bf68a8f2bcf057148e959dd4db1fe8ff","1080","1920","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/storyboard_with_copy/HC20260810-002-v01-S07-storyboard-with-copy.png","6766e8a2011a3af5507d1a1b8668f78c6c5c748bc495343b63c540fc16954fd0","new","2","2","2","PASS","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/base/HC20260810-002-v01-S07-candidate-a.png","fb8720df79670815cee7187a9ed1445f551a7899eef0868f157267b357cf7402","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/_rejected/HC20260810-002-v01-S07-candidate-b.png","8923b1e8945bcba1406351ef4f5bb1f99099ff2b4035d71c25061ff0638cc273","PASS-25pct-contact-sheet","PASS-25pct-contact-sheet;fullres-final-review-pending","PASS-25pct-contact-sheet;exact-fullres-final-review-pending","PASS-copy-contained;subject-overlap-final-review-pending","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","入选版餐具已平放在餐盒旁；淘汰版餐具仍在盒内","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-002/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-002","S08","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/HC20260810-002-v01-S08-firstframe.png","5458290eec7c0119317a116aba0ca67554220a8846ae6bbe2c3fee45d804af37","1080","1920","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/storyboard_with_copy/HC20260810-002-v01-S08-storyboard-with-copy.png","c5fe812a9a32e9665b7cebe60e92392f1b44a0b73df28018884694466fecedb7","new","1","1","1","PASS","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/base/HC20260810-002-v01-S08-candidate-a.png","6f888d7cfe9a3e68a9b69033acb4917ed2fe528d6b35fcbde5fca6a1ef55ded0","","","PASS-25pct-contact-sheet","PASS-25pct-contact-sheet;fullres-final-review-pending","N/A-no-locked-hand-object-risk","PASS-copy-contained;subject-overlap-final-review-pending","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-002/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-002","S09","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/HC20260810-002-v01-S09-firstframe.png","a38c6d60bc0257428feb14fff2addc0943f59f04042c8dcde74370e682814023","1080","1920","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/storyboard_with_copy/HC20260810-002-v01-S09-storyboard-with-copy.png","2bad172923ee84605781e37ea5888381e05361aae7e25c9b70d76bde484bd193","deterministic-board","2","2","2","PASS","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/base/HC20260810-002-v01-S09-candidate-b.png","d2e4cbd5b006deda6196868d238a61a5248423b87856aacdcf2f08da38ad9e3b","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/_rejected/HC20260810-002-v01-S09-candidate-a.png","5c75bf61c81fc753366a5db232d4c93e421ca837a173a917e19b1c38b67cd273","PASS-25pct-contact-sheet","N/A-no-character","PASS-25pct-contact-sheet;exact-fullres-final-review-pending","PASS-copy-contained;subject-overlap-N/A","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","入选版单盘空椅更适合作为中性边界静物板","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-002/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-002","S10","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/HC20260810-002-v01-S10-firstframe.png","c5e69bf794b63cd36ac941c0d08f35871ce9e8135e0b6540a7b44d4da7f28d23","1080","1920","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/storyboard_with_copy/HC20260810-002-v01-S10-storyboard-with-copy.png","e548215e963f6a12ab7d2f74b204d4c33116c56d81eee2b7a875bc9919f14dad","deterministic-board","1","2","2","PASS","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/base/HC20260810-002-v01-S10-candidate-b-v02.png","c5e69bf794b63cd36ac941c0d08f35871ce9e8135e0b6540a7b44d4da7f28d23","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/_rejected/HC20260810-002-v01-S10-candidate-a-retired-missing-pause.png","dca64ca551e97b9f4d259c2caa77e2d6691c1827e7ec7c3420d9964595d53f59","REVIEW-residual-risk-see-note","N/A-no-character","N/A-no-locked-hand-object-risk","PASS-copy-contained;subject-overlap-N/A","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","REMEDIATED-2026-08-14: deterministic pause symbol present; board is not Grok input.","候选B由可编辑SVG确定性渲染为暖米白结束板与中央品牌深青绿双竖条暂停符号；旧A未显示暂停符号而淘汰","09_泛健康日更/work/HC20260810-002/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-002/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-003","S01","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/HC20260810-003-v01-S01-firstframe.png","32fad8b746573df906464e3acbc66adcf5a7e4d04c5a56cd10d828bcc4b6a358","1080","1920","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/storyboard_with_copy/HC20260810-003-v01-S01-storyboard-with-copy.png","a22f6396a8bdefda763b2d80b060f50afc2c5c2af4fba25e0e99401f238f2e35","new","2","2","2","PASS","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/base/S01-candidate-B.png","32fad8b746573df906464e3acbc66adcf5a7e4d04c5a56cd10d828bcc4b6a358","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/_rejected/S01-candidate-A.png","e5d09291227ec2132826777d314a0fdc9079d1869856c5c11606f0b4042f310e","PASS-25pct-contact-sheet","PASS-25pct-contact-sheet;fullres-final-review-pending","PASS-25pct-contact-sheet;exact-fullres-final-review-pending","PASS-copy-contained;subject-overlap-final-review-pending","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","2026-08-14逐图复核：入选B的人脸、发型与米色开衫/蓝色上衣符合角色参考，人物稳定落座并注视已分好的个人盘，双手完整置于桌面；前景1个公用盘、1把公勺和1个个人盘使“加过一次后停看”清楚。淘汰A仍以双手扶/推个人盘，更像继续移盘而非停看。两图手指与餐具数量可辨，未见文字、Logo、水印、纸笔本或医疗器械；9:16主体和上下字幕安全区有余量。","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-003/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-003","S02","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/HC20260810-003-v01-S02-firstframe.png","05309d5c341f121a8c0a400f17f748bf1457bbecc3f36168632e841103c1d080","1080","1920","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/storyboard_with_copy/HC20260810-003-v01-S02-storyboard-with-copy.png","84e045c5e316e7e55b3f7faf29a93c5ec6225bd92437b182b0b647e2da6ac3fa","new","2","2","2","PASS","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/base/S02-candidate-A.png","05309d5c341f121a8c0a400f17f748bf1457bbecc3f36168632e841103c1d080","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/_rejected/S02-candidate-B.png","c347d3b3356170cfd57a708f2d9bd2ba694ee8511d6c52178ab67024d87f2e78","PASS-25pct-contact-sheet","PASS-25pct-contact-sheet;fullres-final-review-pending","PASS-25pct-contact-sheet;exact-fullres-final-review-pending","PASS-copy-contained;subject-overlap-final-review-pending","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","2026-08-14逐图复核：本镜为手部特写，人脸一致性不适用，衣袖色调与参考角色相符；入选A中1只手握公勺且勺头已贴近桌面公用盘旁，后方个人盘保留“把公勺放回”的空间关系。淘汰B裁切更紧，个人盘与用餐上下文基本丢失，放回还是拿起不如A清楚。两图均为1手1勺，未见手指增减、文字、Logo、水印、纸笔本或医疗器械；关键手勺位于9:16安全区。","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-003/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-003","S03","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/HC20260810-003-v01-S03-firstframe.png","301d09376129abe9858ac34f48e9f35683347f214d80de4dee8ada08f87e34db","1080","1920","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/storyboard_with_copy/HC20260810-003-v01-S03-storyboard-with-copy.png","92514abc0dd8681e750a47b59a0151c065c53d9b528393977a41380b3eb037fc","deterministic-board","2","4","4","PASS","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/base/S03-candidate-C-v02-selected-source.png","0e8dd50a8947679725957d314b87672ae8dd53ced636ea6ccdb0cd210cb493a2","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/_rejected/S03-candidate-A-retired-chart-like.png|09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/_rejected/S03-candidate-B.png|09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/_rejected/S03-candidate-D-v02-rejected-layout.png","c08435561219967976741e4275b0fd123577453a13c57359ee0d8ce019429708|754fe034e5859fa986bacd8e80884889cef2f6484fedef8c0caa0b553ee642c4|579bfed9f7dea470d52211c93a9f5db9f351a8cb9d89cb742f6e8dfa98b4fb49","REVIEW-residual-risk-see-note","N/A-no-character","PASS-25pct-contact-sheet;exact-fullres-final-review-pending","PASS-copy-contained;subject-overlap-N/A","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","REMEDIATED-2026-08-14: text-free empty-bowl versus filled-plate still life; chart-like abstraction removed.","C版为无字左右静物对照且左为空碗右为添加后的同风格餐盘；A版因图表式抽象淘汰，B版历史理由未记录，D版因上下布局不符合左右对照淘汰","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-003/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-003","S04","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/HC20260810-003-v01-S04-firstframe.png","06a0cca336f9c9ac43b082c507c23b0088adabd85a5cc4cbc7cfda418f2fff45","1080","1920","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/storyboard_with_copy/HC20260810-003-v01-S04-storyboard-with-copy.png","46801752c351b2658a36492ac90b0aa26a47312d235d4e31b3f2383d0ee53cc2","new","2","2","2","PASS","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/base/S04-candidate-B.png","06a0cca336f9c9ac43b082c507c23b0088adabd85a5cc4cbc7cfda418f2fff45","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/_rejected/S04-candidate-A.png","06af64e20a9ca38bafdecce9b9f0a7d320a670ca14771f21ca09e9ea6459fdac","PASS-25pct-contact-sheet","PASS-25pct-contact-sheet;fullres-final-review-pending","PASS-25pct-contact-sheet;exact-fullres-final-review-pending","PASS-copy-contained;subject-overlap-final-review-pending","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","2026-08-14逐图复核：入选B的人物脸发服装符合参考，持叉手完整且叉子悬停在个人盘上方、未接触食物，另一手平放，能读成“伸手后停住”。淘汰A的叉尖已指向/接触食物，更像继续进食，且前景另有1把桌面勺，动作焦点较散。两图肢体与餐具数量可辨，未见文字、Logo、水印、纸笔本或医疗器械；入选B的脸、手、盘均在9:16安全区。","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-003/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-003","S05","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/HC20260810-003-v01-S05-firstframe.png","802b42cc210425d087f335882ea36a37f8a26e2281304e26ccd208dc4105e960","1080","1920","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/storyboard_with_copy/HC20260810-003-v01-S05-storyboard-with-copy.png","bada98eab839cebeccdfef79840c41d68978c7ca7b3365fb3321c071b4964145","new","1","1","1","PASS","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/base/S05-candidate-A.png","802b42cc210425d087f335882ea36a37f8a26e2281304e26ccd208dc4105e960","","","PASS-25pct-contact-sheet","PASS-25pct-contact-sheet;fullres-final-review-pending","N/A-no-locked-hand-object-risk","PASS-copy-contained;subject-overlap-final-review-pending","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","historical qualitative selection/rejection reason not recorded in existing artifacts; no reason inferred during closeout","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-003/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
"HC20260810-003","S06","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/HC20260810-003-v01-S06-firstframe.png","62d9fee71a209ce1cea3e39061749507a0c296454589c7f4a294f18b3e859ee2","1080","1920","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/storyboard_with_copy/HC20260810-003-v01-S06-storyboard-with-copy.png","e9a95df4da1242768b6ab0c06c6a1cc1a68a2101f212345708179b372c899e3e","new","2","2","2","PASS","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/base/S06-candidate-B.png","62d9fee71a209ce1cea3e39061749507a0c296454589c7f4a294f18b3e859ee2","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/_rejected/S06-candidate-A.png","16757058a6e8ed478ba10ee727a8a06b5f2f97eb9940eddda0e2da4707550a29","PASS-25pct-contact-sheet","PASS-25pct-contact-sheet;fullres-final-review-pending","PASS-25pct-contact-sheet;exact-fullres-final-review-pending","PASS-copy-contained;subject-overlap-final-review-pending","PASS-25pct-no-obvious-formal-mark;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","PASS-25pct-none-obvious;fullres-final-review-pending","N/A-no-phone","","2026-08-14逐图复核：入选B以1把公勺盛少量食物悬于空的个人盘上方，公用盘在左侧，露出的手掌/手指自然，“下一餐先少盛、再放下”的起始动作更清楚。淘汰A的个人盘已装有食物且勺中还在追加，更像继续加量。该手部镜头不以人脸判一致性；两图餐具数量可辨，未见文字、Logo、水印、纸笔本或医疗器械，关键物件位于9:16安全区。","09_泛健康日更/work/HC20260810-003/production/v01/03_first_frames/asset-inventory-v01.csv","09_泛健康日更/work/HC20260810-003/production/v01/05_qa/first-frame-qa-v01.md","PASS-separated","local-mechanical-pass;candidate-pass;pending-independent-final-review"
